===
WP_100906759.1	2353551..2355363	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_157809493.1	2355399..2355537	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906250.1	2355963..2356518	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906249.1	2356530..2357436	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907824.1	2357444..2357663	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_232728024.1	2357734..2357995	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_232728025.1	2357946..2358399	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907825.1	2358563..2359013	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907826.1	2359121..2359805	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907827.1	2359919..2361287	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
===
WP_071906985.1	1377273..1377537	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_197668936.1	1377557..1378724	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906986.1	1378848..1379814	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906987.1	1379810..1380239	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906988.1	1380222..1380768	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071908025.1	1380806..1381325	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906989.1	1381347..1381596	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_171899100.1	1381694..1381859	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906990.1	1381905..1384419	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906991.1	1384402..1385116	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906992.1	1385125..1386034	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906993.1	1386026..1387868	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906994.1	1387891..1388623	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906995.1	1388637..1390848	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906996.1	1390857..1391475	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906997.1	1391471..1392470	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906998.1	1392470..1393829	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071906999.1	1394740..1395397	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907000.1	1395687..1396923	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907001.1	1397282..1397906	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907002.1	1397966..1398758	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907003.1	1398914..1400621	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907004.1	1400958..1401945	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907005.1	1401944..1403294	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907006.1	1403290..1404346	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
===
WP_071907086.1	1469429..1470947	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907087.1	1472038..1472716	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907088.1	1473035..1473407	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907089.1	1473416..1473848	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_145976024.1	1473911..1474421	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907091.1	1474438..1474831	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_171899104.1	1474848..1475235	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907093.1	1475527..1476073	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_171899106.1	1476103..1476598	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907095.1	1476604..1477045	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907096.1	1477179..1477467	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907097.1	1477867..1478455	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907098.1	1478814..1479657	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907099.1	1480160..1480754	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_231916327.1	1480779..1481697	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907100.1	1481674..1482211	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907101.1	1482409..1484233	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907102.1	1484531..1484819	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907103.1	1485003..1486983	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907104.1	1487457..1487763	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907105.1	1487746..1488130	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907106.1	1488151..1488787	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907107.1	1488800..1489499	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907108.1	1489495..1490878	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
===
WP_084789951.1	2147052..2148267	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907664.1	2148306..2149131	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907665.1	2149198..2150041	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907666.1	2150201..2151143	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907667.1	2151403..2152210	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907668.1	2152211..2152769	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907669.1	2152780..2153482	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907670.1	2153505..2153988	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907671.1	2154181..2154754	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_231916358.1	2154972..2155296	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907673.1	2155383..2156406	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907674.1	2156719..2158003	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_231916359.1	2158257..2159070	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907676.1	2159080..2159404	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907677.1	2159483..2160011	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907678.1	2160164..2160362	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_171899130.1	2160409..2162695	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907680.1	2163112..2163394	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907681.1	2163632..2163917	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907682.1	2164009..2164666	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_231916360.1	2164841..2165306	-	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071908079.1	2165420..2166068	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907683.1	2166064..2167285	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_084789954.1	2167422..2168775	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
WP_071907684.1	2168774..2171714	+	Methanobacterium congolense isolate Buetzberg chromosome I-GCF_900095295.1	NZ_LT607756.1
